$1;1490184784376429629;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508740;1490184784197308790;1490184784374795187;elb-2w5uj;2;2
$1;1490184784376508499;public org.springframework.http.ResponseEntity com.example.elb.MicroserviceType.getIndexLogin();<no-session-id>;2803631505526508740;1490184784189101107;1490184784374989285;elb-2w5uj;1;1
$1;1490184784376586609;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508740;1490184784189008018;1490184784375364176;elb-2w5uj;0;0
$1;1490184784419240386;public org.springframework.http.ResponseEntity com.example.cassandra.MicroserviceType.storeData();<no-session-id>;2803631505526508741;1490184783833369064;1490184783899030997;cassandra-9fon2;13;13
$1;1490184784420072954;public org.springframework.http.ResponseEntity com.example.cassandra.MicroserviceType.readData();<no-session-id>;2803631505526508742;1490184783833462985;1490184783899321816;cassandra-9fon2;13;13
$1;1490184784420215888;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508741;1490184783833203974;1490184783899437524;cassandra-9fon2;12;12
$1;1490184784420333039;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508741;1490184784352299006;1490184784419562243;restdata-za58l;11;11
$1;1490184784423669769;public org.springframework.http.ResponseEntity com.example.restdata.MicroserviceType.write();<no-session-id>;2803631505526508741;1490184784310154833;1490184784419693564;restdata-za58l;10;10
$1;1490184784423872217;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508741;1490184784309063877;1490184784419415226;app-3lcx5;8;8
$1;1490184784424064785;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508742;1490184784311626489;1490184784419469975;app-3lcx5;8;8
$1;1490184784424195053;public org.springframework.http.ResponseEntity com.example.app.MicroserviceType.processRequest();<no-session-id>;2803631505526508741;1490184784249487310;1490184784419498582;app-3lcx5;7;7
$1;1490184784424361568;public org.springframework.http.ResponseEntity com.example.app.MicroserviceType.authenticate();<no-session-id>;2803631505526508742;1490184784251786091;1490184784419511638;app-3lcx5;7;7
$1;1490184784424649997;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508742;1490184783833371767;1490184783899789144;cassandra-9fon2;12;12
$1;1490184784425037718;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508742;1490184784352824937;1490184784419739441;restdata-za58l;11;11
